mjd,flux,flux err
55212.4229282,0.2584778,0.0224143
55215.4128935,0.2488985,0.0079329
55222.4033796,0.2480090,0.0130730
55225.3793056,0.2433670,0.0091189
55228.3761806,0.2454732,0.0063555
55235.3652083,0.2326703,0.0054817
55241.3494097,0.2479403,0.0059183
55244.3414352,0.2576142,0.0107249
55250.3074074,0.2484384,0.0056260
55253.3019444,0.2517171,0.0165146
55257.2975579,0.2410369,0.0102170
55263.2778125,0.2471870,0.0061246
55267.2824653,0.2371276,0.0225759
55272.2286111,0.2414960,0.0130791
55276.2152083,0.2547720,0.0123245
55293.1786806,0.2645838,0.0149673
55311.1275116,0.2660795,0.0509995
55332.0701620,0.2353601,0.0205445
55341.0374769,0.2559614,0.0435620
55353.0925579,0.2500788,0.0155857
55356.0930208,0.2624982,0.0431868
55365.0703935,0.2630832,0.0100133
55380.0184954,0.2493823,0.0195102
55392.0004051,0.2305852,0.0100861
55488.8544097,0.2550024,0.0260583
55492.8383218,0.2425249,0.0059184
55505.6906944,0.2463717,0.0056117
55532.6075463,0.2880056,0.0302228
55577.4980903,0.2599990,0.0122716
55580.4891204,0.2617505,0.0057576
55584.4748958,0.2669225,0.0078487
55591.4596875,0.2640936,0.0054432
55603.4217824,0.2663006,0.0079092
55607.4025579,0.2607415,0.0112664
55612.4059375,0.2679148,0.0065175
55615.3784028,0.2736334,0.0243411
55622.3462037,0.2601338,0.0227888
55624.3466088,0.2699342,0.0114759
55631.3388542,0.2723233,0.0060828
55647.2911227,0.2791199,0.0094021
55653.2709722,0.2675799,0.0127640
55657.2481829,0.2780338,0.0086096
55661.2397338,0.2689220,0.0214333
55662.2374190,0.2679208,0.0047131
55667.2321528,0.2351569,0.0159720
55671.2138657,0.2872117,0.0520287
55679.1928704,0.2638251,0.0171168
55682.1884606,0.2319156,0.0052572
55685.1724421,0.2699738,0.0333650
55688.1490741,0.2740831,0.0154696
55694.1557986,0.2578766,0.0125924
55698.1291667,0.2532650,0.0221508
55723.0899421,0.2729951,0.0064989
55726.0987847,0.2704147,0.0349526
55730.0787384,0.2713183,0.0244063
55734.0554977,0.2756147,0.0158711
55737.0548495,0.2601584,0.0173499
55743.0486111,0.2608669,0.0113428
55762.9793634,0.2699460,0.0051911
55778.9265856,0.2690287,0.0058753
55784.9122801,0.2574769,0.0150957
55802.7772801,0.2642041,0.0168675
55823.7266088,0.2301848,0.0201204
55827.7263542,0.2500859,0.0174451
55830.7153241,0.2506078,0.0434772
55837.6834491,0.2450799,0.0166403
55843.8878472,0.2441983,0.0092268
55847.8711343,0.2422555,0.0158600
55850.8493519,0.2568941,0.0061603
55853.8494676,0.2533596,0.0102915
55855.6422338,0.2779791,0.0042704
55858.6364583,0.2805291,0.0335919
55862.6180671,0.2743347,0.0138723
55865.6085069,0.2776897,0.0119232
55872.5882292,0.3041947,0.0282076
55876.5648727,0.2695184,0.0170808
55879.5664931,0.2747039,0.0118860
55883.5658449,0.2761547,0.0077701
55906.6009838,0.2735807,0.0106617
55927.5379977,0.2681981,0.0068078
55941.4575810,0.2823350,0.0052158
55955.4210532,0.2839127,0.0050686
55962.4003009,0.2782156,0.0161143
55972.3732870,0.2750538,0.0054164
55977.3595255,0.2762498,0.0070236
55981.5037731,0.2845159,0.0142876
55991.3153356,0.2796340,0.0114394
55995.4656713,0.2836284,0.0063869
55998.2921296,0.2748184,0.0187524
56002.4421528,0.2649169,0.0069574
56005.2890162,0.2788564,0.0085523
56009.4250694,0.2759853,0.0208507
56016.3964120,0.2827639,0.0094585
56019.2373032,0.2851127,0.0058156
56026.2133912,0.2609085,0.0303300
56033.2107060,0.2729190,0.0062652
56037.3505093,0.2744941,0.0114652
56040.1827315,0.2756049,0.0205225
56047.1116204,0.2721052,0.0106180
56059.0778704,0.2929356,0.0114795
56092.1339583,0.2789978,0.0047793
56095.1285995,0.2771918,0.0099867
56138.9615856,0.2646572,0.0135068
56155.8062153,0.2516073,0.0092227
56163.8668171,0.2742224,0.0132562
56169.8113194,0.2746188,0.0244920
56197.6915972,0.2663273,0.0157083
56203.6752315,0.2744241,0.0352926
56204.8023148,0.2769449,0.0218314
56227.6319560,0.2748276,0.0050268
56228.8398495,0.2601891,0.0213723
56232.6738773,0.2815699,0.0213077
56236.6298958,0.2719271,0.0054523
56243.6401505,0.2676680,0.0088829
56252.6169097,0.2778629,0.0056367
56253.6000579,0.2855478,0.0136899
56256.5540972,0.2750797,0.0195971
56259.5434838,0.2826941,0.0161204
56266.5651389,0.2919722,0.0349718
56272.5291898,0.2883243,0.0061699
56273.5322685,0.2829463,0.0087312
56277.5444329,0.2843990,0.0199383
56281.5933333,0.2758390,0.0053709
56323.5908102,0.2580467,0.0175352
56326.3517477,0.2844194,0.0272402
56336.3341088,0.2753584,0.0236796
56337.5609259,0.2566682,0.0082764
56341.3306944,0.2719192,0.0049464
56351.3998958,0.2708055,0.0058429
56358.3330787,0.2763964,0.0234232
56376.2697338,0.2806072,0.0316338
56379.3505787,0.2804890,0.0387579
56380.4166551,0.2644756,0.0211140
56384.2183681,0.2638567,0.0305090
56386.1836574,0.2812850,0.0050802
56388.1718056,0.2776841,0.0111839
56401.1717245,0.2709501,0.0522357
56423.1457060,0.2695973,0.0087742
56425.1453935,0.2629397,0.0197986
56433.0829977,0.2789518,0.0449718
56444.0480440,0.2727982,0.0099158
56452.0351042,0.2818086,0.0051331
56460.0828819,0.2644262,0.0044800
56486.9392245,0.2486039,0.0374032
56519.0485880,0.2806494,0.0044860
56533.7728704,0.2731665,0.0065095
56558.8730787,0.2385734,0.0312308
56564.7155440,0.2606643,0.0088485
56573.6971296,0.2776080,0.0127682
56579.6574190,0.2894040,0.0054498
56584.6577431,0.2838027,0.0061149
56586.6684606,0.2795708,0.0054651
56592.6129051,0.2811259,0.0249144
56599.5906366,0.2784652,0.0062338
56606.5965509,0.2749676,0.0092778
56609.6003241,0.2812787,0.0078040
56611.5934606,0.2833336,0.0228588
56614.7706597,0.2697787,0.0077995
56616.5598264,0.2699032,0.0073914
56628.5300463,0.2807575,0.0052848
56641.4976505,0.2801317,0.0043494
56650.4702662,0.2841459,0.0095186
56654.4637269,0.2753734,0.0247749
56675.4622569,0.2723345,0.0271885
56679.4500347,0.2838374,0.0046273
56684.4468403,0.2806468,0.0044908
56692.3342477,0.2913037,0.0070205
56701.3131481,0.2874548,0.0061079
56702.5635995,0.2648366,0.0285961
56705.3792361,0.2761279,0.0134071
56709.3140972,0.2788185,0.0111369
56713.2959954,0.2772119,0.0103473
56736.2269676,0.2830945,0.0227972
56743.2982986,0.2785866,0.0158608
56745.1949421,0.2912702,0.0062417
56757.1875579,0.2708286,0.0063795
56758.1773264,0.2856764,0.0145428
56778.1376505,0.2807214,0.0056192
56779.1031366,0.2861904,0.0062920
56831.0482755,0.2971326,0.0067254
56869.9401273,0.2903845,0.0056587
56874.8938889,0.2683243,0.0073005
56894.8813889,0.2622528,0.0068258
56899.8606481,0.2461590,0.0084001
56903.8573727,0.2920413,0.0054225
56929.7717245,0.2766133,0.0133357
56933.7712847,0.2716984,0.0087328
56937.7640046,0.2863869,0.0109969
56941.7316551,0.2686431,0.0105956
56949.7359722,0.2819605,0.0082830
56971.6758796,0.2850112,0.0099599
56975.6471644,0.2946180,0.0075994
56985.6213426,0.2803826,0.0075945
57019.5261574,0.2679123,0.0119380
57024.5017245,0.2585130,0.0091313
57029.5142477,0.2704520,0.0091606
57044.4545139,0.2648377,0.0076365
57055.4288194,0.2740300,0.0067778
57065.4382407,0.2771935,0.0105349
57088.3573264,0.2764892,0.0074470
57093.3251042,0.2787603,0.0089542
57105.3008681,0.2327952,0.0063723
57110.2792361,0.2700328,0.0078419
57116.2560648,0.2614995,0.0071146
57125.2509491,0.2463521,0.0080392
57251.8151157,0.2320481,0.0185444
57254.8212963,0.2777923,0.0148090
57258.7891204,0.2288187,0.0118395
57291.7193171,0.2592778,0.0166398
57294.7156597,0.2534786,0.0174710
57317.6300000,0.2629077,0.0209431
57319.8551505,0.2403829,0.0219854
57354.7119444,0.2606770,0.0038592
57358.6931134,0.2608984,0.0036804
57367.6859375,0.2651149,0.0035291
57372.6654282,0.2643283,0.0045451
57375.6713889,0.2653578,0.0038351
57379.5095255,0.2620416,0.0038090
57398.4314699,0.2625190,0.0038223
57409.4194329,0.2565077,0.0047991
57431.3347917,0.2685851,0.0039044
57435.3428009,0.2635734,0.0037387
57439.2979167,0.2767291,0.0065630
57445.4852431,0.2617588,0.0037785
57474.2494676,0.2656335,0.0036707
57512.0942940,0.2707918,0.0040213
57520.1157523,0.2506680,0.0042056
57540.0137384,0.2554983,0.0036947
57553.0393866,0.2718862,0.0040365
57565.9894097,0.2685143,0.0051250
57592.1145833,0.2536086,0.0048367
57594.9008102,0.2637231,0.0057514
57610.8328241,0.2707234,0.0044359
57617.8225116,0.2651701,0.0035597
57625.0430208,0.2690376,0.0067507
57631.7652315,0.2415436,0.0040940
57652.7248380,0.2560737,0.0051139
57656.7309028,0.2457830,0.0034894
57668.7356019,0.2755313,0.0040088
57673.7157176,0.2678392,0.0067026
57701.6038079,0.2734943,0.0038078
