mjd,flux,flux err
55330.8942361,1.2949091,0.0298020
55336.8847222,1.2452298,0.0156676
55345.8078935,1.1531659,0.0353621
55353.8040625,1.2638032,0.0393424
55356.7975116,1.2604359,0.0162149
55362.7797222,1.2164916,0.0610311
55383.7191204,1.1797414,0.0556822
55386.7011343,1.1852034,0.0156257
55389.6976968,1.1360695,0.0165399
55392.6990972,1.1505141,0.0499040
55395.6859722,1.1767360,0.0525115
55409.6429977,1.1459417,0.0661121
55412.6383218,1.1592109,0.0156417
55436.5868519,1.2248500,0.0519505
55440.5769907,1.2296242,0.0177166
55444.5579745,1.2022302,0.0337769
55448.5555556,1.2409870,0.0164422
55456.5333796,1.2276681,0.0162088
55460.5264120,1.2225323,0.0235415
55464.5030208,1.2080898,0.0158178
55468.4924306,1.2006693,0.0171250
55495.4183218,1.2214281,0.0580529
55503.3963542,1.2201896,0.0325543
55535.3328704,1.2443500,0.0172864
55578.4952431,1.2703314,0.0275395
55582.4879745,1.3135917,0.0194301
55585.4756713,1.3263127,0.0165175
55597.4580093,1.3656311,0.0270980
55601.4388773,1.3610612,0.0195678
55605.4261458,1.3546354,0.0174000
55613.4024190,1.3593249,0.0191702
55616.3916319,1.3686057,0.0316500
55620.3961921,1.3864014,0.0171641
55623.3788657,1.3370818,0.0271592
55642.3360069,1.3219384,0.0264864
55661.9580787,1.2636347,0.0177986
55667.9432176,1.2457627,0.0550442
55685.8902546,1.1783296,0.0166407
55688.8793634,1.1742467,0.0150343
55699.1792477,1.1798251,0.0542805
55703.1728241,1.1955721,0.0483327
55709.8289931,1.1859150,0.0221850
55721.7962616,1.1652664,0.0267946
55724.7816782,1.1491832,0.0144837
55728.7695833,1.1683962,0.0149855
55732.7584954,1.1388871,0.0172965
55735.7505440,1.1281992,0.0143636
55738.7579861,1.1228689,0.0158900
55744.7392130,1.1033924,0.0191350
55751.7113079,1.0853861,0.0442318
55754.7125926,1.0993884,0.0284359
55764.6613889,1.0674669,0.0136184
55767.6449421,1.0789328,0.0329940
55770.6505208,1.0907076,0.0158931
55777.6326968,1.1098940,0.0361824
55780.6217824,1.0894594,0.0214558
55782.6098843,1.0769079,0.0277493
55786.5931829,1.0618583,0.0208167
55789.5849421,1.0907202,0.0273575
55793.5782407,1.0728452,0.0156907
55796.5714352,1.0695869,0.0132843
55803.5523264,1.0829372,0.0323022
55807.5312963,1.0620322,0.0149647
55810.5335185,1.0798939,0.0148339
55817.5032986,1.0320734,0.0149817
55821.5029514,1.0488169,0.0372956
55824.4939583,1.0640586,0.0225163
55828.4761574,1.0760042,0.0183136
55831.4662616,1.0494519,0.0188049
55835.4711921,1.0587648,0.0190891
55845.4555671,1.0163115,0.0146956
55852.4600463,1.0517495,0.0341153
55856.4064931,1.0455551,0.0265104
55859.4052083,1.0746050,0.0293100
55863.3939931,1.0467575,0.0131031
55866.3831481,1.0441360,0.0154533
55870.3669792,1.0335309,0.0144039
55873.3557407,1.0436043,0.0171846
55880.3305440,1.0105048,0.0210631
55884.3416435,1.0320333,0.0173141
55891.3102546,1.0223756,0.0152567
55894.3049769,1.0313449,0.0131602
55904.3160764,0.9783652,0.0124117
55907.2908218,0.9984068,0.0173186
55918.2559722,1.0065006,0.0157036
55921.2789699,1.0007269,0.0125236
55924.2580324,0.9950404,0.0128441
55925.2619444,1.0140135,0.0198286
55928.2238079,0.9919644,0.0425088
55932.2361458,1.0023677,0.0149866
55933.2053704,1.0102867,0.0128769
55935.2162037,1.0047105,0.0230235
55940.1859838,1.0144113,0.0181462
55942.1904398,1.0111549,0.0128316
55944.1958565,0.9646872,0.0129907
55947.1748611,1.0088709,0.0203347
55954.1646991,0.9986618,0.0411943
55956.1511921,1.0063662,0.0127688
55961.1284838,0.9949322,0.0187493
55963.1427083,1.0022589,0.0200260
55968.1094329,1.0043102,0.0127385
55976.0841551,0.9698162,0.0128826
55978.1025579,0.9767765,0.0130177
55982.1056944,0.9739895,0.0125370
55986.1013426,0.9721278,0.0179212
55989.0710648,0.9689688,0.0129586
55996.0596296,0.9365136,0.0145269
56000.0553009,0.9491133,0.0186280
56015.0074884,0.9492505,0.0169460
56023.9812384,0.9516392,0.0141894
56044.9179398,0.9553218,0.0294654
56053.8964236,0.9450425,0.0120835
56057.8764236,0.9541858,0.0162473
56063.1610069,0.9381899,0.0119350
56090.8043634,0.9018604,0.0368278
56100.7435764,0.9539228,0.0126319
56107.8150579,0.9534325,0.0222224
56111.7328588,0.9522379,0.0235304
56114.7034259,0.9474472,0.0138149
56128.7115509,0.9555716,0.0312144
56137.6743866,0.9534342,0.0124716
56141.6468750,0.9499816,0.0168098
56147.6139931,0.9569768,0.0127853
56150.6352199,0.9610949,0.0226898
56151.6052315,0.9607912,0.0477936
56154.6148264,0.9354413,0.0467368
56158.6060764,0.9278646,0.0593608
56163.6213657,0.9249090,0.0155650
56165.6082292,0.9609468,0.0189888
56169.5674653,0.9606202,0.0301687
56183.5708796,0.9725141,0.0169679
56188.8206481,0.9646820,0.0181845
56193.4904630,0.9597040,0.0134521
56199.7782407,0.9639390,0.0184303
56201.4913542,0.9644729,0.0270287
56204.4681134,0.9618900,0.0136559
56220.4700000,0.9839818,0.0222207
56224.7355671,1.0005140,0.0154679
56225.4216204,0.9602125,0.0239392
56230.4654167,0.9821801,0.0311597
56231.4156944,0.9670250,0.0361934
56234.6918981,1.0174136,0.0131546
56237.3973032,0.9975988,0.0185133
56241.7307292,0.9941972,0.0205513
56244.3830671,1.0021966,0.0130793
56246.3975000,0.9839867,0.0219037
56251.6825694,1.0174517,0.0191545
56253.3473727,0.9952503,0.0178500
56258.3597569,1.0336271,0.0152164
56262.3313773,0.9915688,0.0144787
56267.3163079,0.9761277,0.0216649
56270.5870255,0.9376611,0.0204333
56277.2598380,0.9914090,0.0199715
56293.5427083,0.9888526,0.0249582
56294.5603935,0.9965543,0.0164093
56314.1825347,0.9972362,0.0350272
56323.1446296,1.0342281,0.0157543
56327.4716088,1.0139124,0.0687017
56330.4440509,1.0495106,0.0192079
56334.4367477,1.0432804,0.0301376
56340.0817940,1.0538676,0.0380165
56362.0787616,1.0725961,0.0147206
56365.0414120,1.0912132,0.0141760
56378.0149421,1.1119882,0.0449785
56389.3107870,1.1027209,0.0169896
56410.2302083,1.1319724,0.0175328
56410.9184144,1.1126616,0.0162502
56414.9096528,1.1133483,0.0242809
56435.8595023,1.0969056,0.0192281
56458.0664352,1.1064864,0.0166716
56460.8101389,1.0968775,0.0165677
56465.7869792,1.0428654,0.0374467
56466.7789699,1.1035098,0.0205286
56470.7762500,1.1018900,0.0209158
56477.7243750,1.0755621,0.0458569
56480.7207523,1.0685425,0.0188272
56483.7100810,1.0614820,0.0309318
56487.9839931,1.0930211,0.0149454
56491.6766088,1.0982547,0.0510766
56506.7097222,1.0994302,0.0205000
56508.6462500,1.0956376,0.0509782
56512.6698843,1.0911646,0.0169210
56515.6375926,1.0881228,0.0185761
56518.6150116,1.1280740,0.0169452
56519.6103588,1.1316904,0.0152236
56522.5812616,1.1005673,0.0527078
56545.8930787,1.1064909,0.0139338
56549.8498958,1.1016448,0.0231229
56561.5264815,1.0974800,0.0151897
56564.4744097,1.1223202,0.0142951
56567.4916782,1.1140870,0.0138765
56570.7769444,1.1196515,0.0243029
56571.4655093,1.1088197,0.0275735
56579.4703588,1.1355068,0.0147196
56584.4357639,1.1118367,0.0142042
56585.7240394,1.1365408,0.0176296
56591.6899190,1.1400938,0.0158219
56594.3821296,1.1017874,0.0149265
56599.3982523,1.1164747,0.0149953
56605.7063657,1.1542102,0.0168354
56607.4220255,1.1338114,0.0155314
56612.4019676,1.1346658,0.0261997
56613.3489583,1.1563668,0.0286076
56622.2992245,1.1291219,0.0206178
56627.6570833,1.1617463,0.0373768
56631.3018634,1.1410351,0.0257304
56643.2785648,1.1669993,0.0151096
56650.2739699,1.0953610,0.0149889
56652.2303125,1.1347732,0.0196599
56656.5528588,1.1373075,0.0285672
56659.5721181,1.1307488,0.0278892
56660.2253472,1.1584521,0.0307790
56673.2034838,1.1663341,0.0271010
56677.1705208,1.1295520,0.0209995
56682.1797917,1.1303359,0.0159420
56686.1540278,1.1630984,0.0153257
56691.4452315,1.1573258,0.0151016
56695.1007407,1.1511176,0.0189946
56700.4219444,1.1338479,0.0162484
56705.1044907,1.1646982,0.0368141
56710.1050231,1.1382651,0.0182203
56714.1253241,1.1446248,0.0222667
56730.0326968,1.1820518,0.0153310
56733.0302778,1.1654307,0.0199579
56739.0501042,1.1114775,0.0331826
56739.9942940,1.1801092,0.0305059
56747.2764699,1.1078035,0.0237899
56756.3137037,1.1465415,0.0362928
56759.3120718,1.1037076,0.0158092
56763.9377662,1.1886048,0.0211312
56766.2531829,1.1823533,0.0244985
56780.8989120,1.1784542,0.0284869
56785.8851968,1.1765370,0.0155038
56792.8880903,1.1853462,0.0510858
56795.8689468,1.1936221,0.0268464
56831.7686690,1.1963479,0.0196327
56869.9606829,1.1938729,0.0265287
56890.6051620,1.2077478,0.0181281
56895.5884491,1.2822395,0.0227227
56904.5644907,1.2936056,0.0235855
56929.7967824,1.2560857,0.0197363
56933.7907755,1.2969893,0.0206074
56937.7833565,1.3131047,0.0178628
56941.7599537,1.3077232,0.0193720
56963.4079051,1.2641340,0.0185720
56968.3917824,1.2407533,0.0230578
56975.6712616,1.2847227,0.0183667
56980.6342361,1.1728905,0.0252787
56985.6440046,1.2745612,0.0197193
57019.5511690,1.2134371,0.0193930
57024.5301736,1.2085637,0.0175223
57030.2194097,1.1862090,0.0183653
57044.4827083,1.1886882,0.0239077
57050.1610301,1.1583345,0.0266517
57055.4528935,1.1871198,0.0165739
57058.4503704,1.1914243,0.0159045
57063.4366319,1.1736792,0.0175745
57073.3916551,1.1150511,0.0165177
57089.0575347,1.0867214,0.0170124
57093.3491204,1.1083672,0.0156994
57105.3205093,1.0667018,0.0133321
57110.3026968,1.0822709,0.0132601
57152.1869792,1.0768008,0.0181581
57227.6614120,0.9350427,0.0073142
57249.6163079,0.9465197,0.0267428
57252.6495370,0.9985647,0.0261907
57255.5934259,0.9833546,0.0363170
57262.5883333,1.0405131,0.0370854
57264.6210532,0.9678927,0.0388569
57273.5381597,0.9875863,0.0320136
57279.5301968,0.9834553,0.0309344
57288.5110417,0.9643186,0.0252175
57289.5144329,0.9768835,0.0293091
57293.4970833,0.9764391,0.0301288
57296.5017014,0.9693766,0.0281337
57307.4531250,0.9097961,0.0259431
57308.4857176,0.8554057,0.0348519
57318.4497917,0.9390274,0.0292773
57352.3544676,0.9521390,0.0117491
57356.3308333,0.9331897,0.0119915
57365.2997222,0.9568523,0.0117898
57369.2878819,0.9910011,0.0122772
57377.2661111,1.0091448,0.0124674
57379.2883565,1.0015990,0.0139884
57389.2163426,1.0126297,0.0124299
57396.2203935,1.0407684,0.0128565
57400.1920949,1.0592506,0.0131457
57405.1966782,1.0965575,0.0138411
57426.1379398,1.0596215,0.0151209
57428.1318634,1.0801186,0.0141251
57443.1029861,1.0979231,0.0136198
57444.0892014,1.0946552,0.0151177
57467.0021528,1.2132309,0.0159453
57518.8774884,1.3379752,0.0163754
57529.8303588,1.4103742,0.0175640
57530.8221296,1.3777931,0.0172327
57547.8045486,1.3598986,0.0168070
57557.7768866,1.3909436,0.0179407
57563.7836921,1.3991122,0.0171169
57566.7580903,1.3470207,0.0167572
57574.7422454,1.3229676,0.0163601
57580.6893634,1.3422398,0.0180734
57582.7072801,1.3608667,0.0168631
57596.6546644,1.3512006,0.0167957
57599.6465625,1.3506386,0.0167936
57606.6182755,1.3300127,0.0178919
57626.6210532,1.2518381,0.0154942
57629.5815856,1.2609253,0.0159376
57633.5831713,1.2689761,0.0163024
57636.5565856,1.2526578,0.0153963
57647.5413889,1.2347603,0.0154614
57650.5041435,1.1590421,0.0172311
57655.5119676,1.1700522,0.0144114
57662.4862616,1.1626232,0.0145624
57671.4633681,1.1688136,0.0147062
57680.4551389,1.1497532,0.0148248
57684.4411343,1.1524528,0.0144809
57686.4301042,1.1511148,0.0146369
57690.4006829,1.1349284,0.0142271
57695.3778356,1.1126540,0.0140008
57699.3695023,1.0874145,0.0133500
57702.3830671,1.0709607,0.0132133
57706.3999074,1.0756040,0.0133419
