mjd,flux,flux err
56741.4459144,0.5652136,0.0129703
56744.4094792,0.5806086,0.0119466
56752.4124769,0.5530657,0.0229683
56755.4425926,0.5702138,0.0097974
56760.4196296,0.5637377,0.0088147
56762.5864699,0.5356129,0.0104366
56765.5843750,0.5351061,0.0194641
56771.5667477,0.5541010,0.0081554
56774.3321181,0.5610926,0.0124580
56791.3233681,0.5765375,0.0089631
56827.4277894,0.5544266,0.0091520
56837.1498032,0.5660092,0.0124313
56842.1510648,0.5866629,0.0195661
56849.1200926,0.5833260,0.0105996
56852.1090625,0.5586650,0.0095059
56859.0860880,0.5818541,0.0114882
56879.0361227,0.5572318,0.0108066
56888.2581481,0.5689338,0.0155121
56897.2136343,0.5661931,0.0157001
56898.2245486,0.5591949,0.0100773
56902.2147685,0.5393768,0.0082947
56912.9405787,0.5445180,0.0094104
56928.8942708,0.5459263,0.0125501
56936.8775810,0.5205740,0.0107468
56940.8623495,0.5489092,0.0133607
56948.1027662,0.5319069,0.0106119
56966.0448727,0.5236063,0.0098048
56970.0287037,0.5213794,0.0105951
56974.7737731,0.4950829,0.0161136
56979.7603935,0.5411891,0.0135918
56983.7477199,0.5278942,0.0112632
56989.7225116,0.5436974,0.0146377
57002.6944676,0.5243181,0.0137420
57018.6370602,0.5279083,0.0154744
57027.8816898,0.4934621,0.0112220
57032.8396759,0.5046244,0.0147009
57036.8318171,0.5010719,0.0119378
57054.5528819,0.5222417,0.0120801
57059.5246065,0.5364162,0.0102362
57064.5371181,0.5205626,0.0104672
57073.7419676,0.4960174,0.0101365
57086.7187500,0.4950751,0.0091535
57091.7060880,0.4885342,0.0117123
57092.4601389,0.4812718,0.0155189
57097.4382292,0.5106760,0.0110074
57104.4284954,0.4983568,0.0096633
57109.4086690,0.5070509,0.0124224
57119.6199537,0.5261404,0.0130530
57147.2965509,0.5121460,0.0175587
57216.1181597,0.5048302,0.0064028
57265.1910301,0.5036179,0.0187574
57282.9092130,0.4943152,0.0175383
57286.1929630,0.4776387,0.0178216
57294.9449074,0.5084029,0.0179637
57356.7518750,0.4515232,0.0061429
57365.7202546,0.4587758,0.0066145
57386.9076736,0.4373848,0.0055952
57397.6255093,0.4481780,0.0068704
57401.6309375,0.4472587,0.0058684
57414.5942014,0.4468295,0.0065670
57424.5790278,0.4348475,0.0058209
57429.5754282,0.4380478,0.0058973
57435.5460880,0.4330713,0.0062994
57437.5105324,0.4474484,0.0060732
57444.5535417,0.4362084,0.0058288
57448.4968866,0.4381840,0.0056086
57452.6793634,0.4433042,0.0062394
57462.4560417,0.4530001,0.0060265
57465.6871875,0.4534579,0.0058756
57512.5277546,0.4407198,0.0056627
57519.5699537,0.4371555,0.0066403
57527.4910995,0.4331771,0.0056976
57530.5004398,0.4390345,0.0057678
57535.2600347,0.4319520,0.0065001
57542.2386574,0.4341448,0.0056479
57544.2397685,0.4293641,0.0058535
57548.2337384,0.4391285,0.0067828
57552.4322685,0.4233333,0.0057124
57554.4450231,0.4311645,0.0055711
57560.1788773,0.4484455,0.0059548
57564.1988542,0.4272487,0.0054819
57576.3714005,0.4119624,0.0054484
57594.1107060,0.4222437,0.0058199
57602.2679745,0.4280274,0.0056838
57604.0331250,0.5055194,0.0153390
57617.2980787,0.4328237,0.0059125
57624.2870370,0.4290678,0.0055387
57630.0073727,0.4430612,0.0061431
57636.9944560,0.4140023,0.0068398
57642.1933681,0.4388131,0.0058692
57680.9127662,0.4557795,0.0060764
57688.0806019,0.4322830,0.0069726
57694.8419329,0.4465618,0.0057947
57699.8237153,0.4461679,0.0060273
57703.7616435,0.4455235,0.0062013
