mjd,flux,flux err
55715.4161574,0.0953338,0.0112007
55720.3903472,0.0982019,0.0052948
55722.4029167,0.1168807,0.0046386
55723.4006250,0.1237285,0.0188034
55726.3865162,0.1141958,0.0089875
55730.3737963,0.1239615,0.0059523
55734.3517361,0.0932469,0.0138246
55736.3610417,0.1072252,0.0044800
55737.3477315,0.1031361,0.0140863
55739.3536574,0.1053916,0.0208447
55740.3454977,0.1042238,0.0060586
55743.3337847,0.1026748,0.0074118
55753.3051968,0.1036243,0.0098351
55755.2967708,0.0985751,0.0209462
55767.1451620,0.1019545,0.0129480
55782.1079745,0.0935989,0.0108727
55786.0977894,0.1050926,0.0077603
55802.0657870,0.1106562,0.0101982
55806.0493866,0.1141459,0.0049669
55809.0405440,0.1006413,0.0041879
55823.0041551,0.0898225,0.0162197
55829.9899769,0.0818249,0.0311970
55844.0044907,0.1308101,0.0230757
55847.9872338,0.1246706,0.0073053
55850.9640394,0.1263024,0.0208651
55854.9057176,0.1102075,0.0042544
55857.9061343,0.1326565,0.0031948
55861.8942708,0.1163866,0.0199950
55864.8820370,0.1115687,0.0175860
55871.8679745,0.1538614,0.0188648
55875.8615394,0.1626762,0.0230016
55892.8086921,0.1878617,0.0123126
55903.8280324,0.1679449,0.0047312
55907.8041435,0.1495419,0.0077393
55913.7939468,0.1539783,0.0077981
55918.8007870,0.1495690,0.0061036
55924.7530556,0.1601110,0.0148370
55928.7673148,0.1744146,0.0089316
55931.7655440,0.1572612,0.0064500
55935.8374306,0.1261228,0.0034340
55939.7237963,0.1202397,0.0043477
55944.8130440,0.1041417,0.0103874
55946.7125000,0.1191187,0.0320310
55956.7804167,0.1658503,0.0040195
55958.6786111,0.1726508,0.0243378
55963.7619560,0.1599215,0.0077276
55967.6566435,0.1863439,0.0047223
55975.6292245,0.1952282,0.0246974
55991.5762500,0.0991956,0.0135066
55995.7351389,0.1278814,0.0106324
55998.5514120,0.1355357,0.0135760
56001.5620139,0.1859344,0.0043110
56005.5306713,0.1887919,0.0102832
56016.6770949,0.2035254,0.0211745
56023.6619329,0.1966892,0.0138493
56026.4725116,0.2299128,0.0144088
56033.4456134,0.2239259,0.0073727
56037.6205787,0.1915966,0.0075085
56040.4435532,0.1607062,0.0221421
56045.4557755,0.1292227,0.0103872
56053.3718981,0.1017213,0.0087275
56054.3865509,0.0972963,0.0066591
56060.4100694,0.1035989,0.0093768
56062.4930440,0.1008785,0.0071406
56091.3221759,0.0832405,0.0132383
56094.3140856,0.0804667,0.0376079
56101.2193981,0.1052451,0.0148104
56111.3625694,0.1321820,0.0065304
56116.2674190,0.1360090,0.0065438
56118.3297685,0.1506061,0.0177248
56128.2082523,0.1286425,0.0315727
56133.1378241,0.1136464,0.0048465
56136.3184722,0.1267273,0.0180257
56147.1504398,0.1255589,0.0035443
56159.2342824,0.0701959,0.0213519
56174.1112500,0.1256985,0.0119423
56177.0735880,0.1170074,0.0318470
56192.1817940,0.1216001,0.0043338
56194.9844329,0.1305631,0.0052593
56199.9433102,0.1596541,0.0044646
56202.0183449,0.1471085,0.0085456
56205.1286921,0.1534016,0.0127304
56213.9557639,0.1258600,0.0091674
56219.9815856,0.1320249,0.0037309
56229.8656250,0.1338598,0.0056472
56234.8915856,0.1492717,0.0053875
56241.8261111,0.1539739,0.0167903
56244.8599653,0.1483976,0.0061499
56247.0310069,0.1594599,0.0211098
56250.0398727,0.1841683,0.0072205
56255.0153588,0.1922779,0.0099430
56256.8492477,0.1552143,0.0044245
56260.8693866,0.1583218,0.0056305
56267.9691782,0.1940693,0.0435836
56276.7634722,0.2352040,0.0058674
56282.7524884,0.2110274,0.0211406
56296.7203356,0.2513834,0.0052228
56313.8228009,0.1407677,0.0296347
56324.7918519,0.1365831,0.0088844
56326.8322801,0.1792845,0.0221001
56336.6125926,0.2173775,0.0051772
56339.5791898,0.1975381,0.0062906
56340.7795255,0.2000792,0.0189348
56363.5379745,0.1947781,0.0088501
56366.5291898,0.1710892,0.0093716
56368.5502199,0.1611447,0.0080734
56378.5874884,0.1308342,0.0078756
56381.6318403,0.1254172,0.0076907
56388.4836921,0.1129145,0.0186968
56396.5527546,0.1265604,0.0096967
56407.5478588,0.1585664,0.0088546
56410.3816898,0.1633052,0.0047859
56411.3532292,0.1697037,0.0144478
56417.4017477,0.1281479,0.0107199
56423.5244444,0.0928679,0.0258880
56430.4021875,0.1130590,0.0157258
56434.3898495,0.1129591,0.0036406
56438.3374074,0.1183501,0.0090952
56448.2838310,0.0868876,0.0151867
56449.2893403,0.1198409,0.0082428
56452.5076620,0.0824475,0.0045201
56455.2450810,0.1006127,0.0317839
56466.2768634,0.0896623,0.0101298
56468.3081019,0.0817895,0.0074457
56470.2965509,0.0742768,0.0069420
56472.3822338,0.0715772,0.0236717
56490.2373032,0.0796402,0.0360584
56521.2393750,0.1134122,0.0155291
56528.2416088,0.1300845,0.0216426
56530.2379861,0.1371843,0.0042624
56533.2277431,0.1561744,0.0335660
56543.0995949,0.1954896,0.0241730
56555.1522801,0.1832861,0.0040690
56558.1778356,0.1817815,0.0154662
56565.9879167,0.2107397,0.0213412
56570.9494097,0.2360229,0.0293326
56584.9167477,0.2495640,0.0059472
56586.1237963,0.2942707,0.0076963
56595.9323843,0.2694209,0.0301871
56598.8735301,0.2586079,0.0158247
56599.8578241,0.2410580,0.0303287
56605.0323727,0.2184079,0.0089576
56607.8201736,0.2371816,0.0050064
56612.9669792,0.2632001,0.0113493
56614.0396296,0.2761409,0.0055020
56620.9860185,0.3043502,0.0203967
56627.8239583,0.2991938,0.0094994
56630.8283681,0.3193995,0.0328573
56631.8077199,0.3114194,0.0187608
56642.8928819,0.3019386,0.0132989
56648.8179861,0.2929419,0.0274710
56650.9237037,0.2942040,0.0260550
56656.7608449,0.3293484,0.0146771
56658.8626157,0.3460780,0.0083130
56670.7864005,0.3551692,0.0211264
56678.7835995,0.3260756,0.0090799
56690.7748958,0.2745124,0.0251827
56693.7519329,0.2696932,0.0156348
56697.7405208,0.2569639,0.0096204
56704.6248843,0.2052466,0.0062358
56705.7571065,0.2527260,0.0064718
56708.7456134,0.2017016,0.0053862
56711.5763773,0.1829655,0.0154512
56728.5474306,0.1440417,0.0098269
56730.4904051,0.1279031,0.0087109
56733.4855556,0.1277346,0.0036419
56739.4946412,0.0967291,0.0088833
56741.6536690,0.1059210,0.0035558
56744.4394444,0.0990805,0.0174421
56755.4690394,0.1159992,0.0200739
56760.4363889,0.1281413,0.0106250
56762.6169444,0.1232119,0.0027183
56765.6138194,0.1425259,0.0148972
56771.5251736,0.1270133,0.0120982
56779.5956019,0.1107115,0.0217142
56787.3502315,0.0961529,0.0026921
56791.3398727,0.1182925,0.0052330
56827.4583565,0.1780196,0.0081114
56842.3841782,0.1277546,0.0338488
56844.3814583,0.1499282,0.0100965
56854.3382870,0.1425894,0.0114544
56857.3265741,0.1552304,0.0095783
56874.2693634,0.1612614,0.0085566
56877.2597801,0.1535363,0.0108870
56879.2667130,0.1708354,0.0071343
56884.2667130,0.1614698,0.0137619
56889.2600694,0.2024196,0.0068321
56894.2624537,0.2174210,0.0147633
56899.2320255,0.2030532,0.0069429
56903.2389236,0.1842922,0.0135018
56908.2015278,0.1700840,0.0100459
56911.1705671,0.1799275,0.0105767
56913.1941898,0.1678894,0.0067093
56933.1396991,0.1443348,0.0101251
56937.1306713,0.1282107,0.0176672
56941.1150926,0.1484188,0.0112258
56949.1060648,0.1334001,0.0093786
56967.0513310,0.1412767,0.0089866
56971.0368866,0.1606745,0.0099598
56983.9902315,0.1876373,0.0131607
56989.9816204,0.2300572,0.0224481
57018.8929282,0.2017225,0.0127232
57028.8910185,0.1915485,0.0098146
57033.8617940,0.2378269,0.0178297
57038.8638426,0.2154438,0.0107158
57048.8367245,0.1951095,0.0079585
57051.8033218,0.1929097,0.0100027
57054.8074074,0.1676307,0.0082894
57064.7691088,0.2165644,0.0086454
57073.7087269,0.2231674,0.0120096
57081.7464005,0.2053318,0.0125696
57084.7143056,0.1604470,0.0176860
57087.7187963,0.1940783,0.0119858
57090.7267708,0.1929091,0.0077013
57097.6952315,0.2013704,0.0144360
57107.6422801,0.2078809,0.0090053
57109.6619907,0.2110404,0.0174349
57125.5947685,0.1732344,0.0129522
57151.5130208,0.1621045,0.0113143
57221.3090394,0.1838538,0.0063711
57225.2958912,0.2058488,0.0050465
57229.3349421,0.2132084,0.0065993
57251.2033681,0.1910949,0.0207475
57253.0723148,0.2030600,0.0299230
57262.0333796,0.1712945,0.0193480
57264.0886806,0.2166531,0.0120623
57265.0589005,0.1920681,0.0102755
57272.1605440,0.1556790,0.0137859
57275.9868403,0.1584970,0.0181264
57282.9985648,0.1712596,0.0185255
57284.1190046,0.1483612,0.0078641
57286.1457523,0.1267316,0.0074287
57294.9967708,0.1609250,0.0138147
57317.0590972,0.0972280,0.0177437
57320.8980556,0.1294596,0.0296825
57354.9894676,0.0705230,0.0028349
57358.9800000,0.0737720,0.0029855
57372.9444097,0.0730574,0.0039701
57375.9338310,0.0812749,0.0024226
57386.8498611,0.0892108,0.0177779
57397.6723264,0.1268740,0.0031270
57401.6784259,0.1462313,0.0033532
57414.6292708,0.1156480,0.0029471
57424.8465162,0.1011789,0.0028214
57427.5789236,0.1142633,0.0023716
57429.6165509,0.1209482,0.0025633
57435.5711343,0.1330784,0.0026206
57438.6994213,0.1439865,0.0026624
57443.5487153,0.1719932,0.0039221
57444.5743634,0.1561436,0.0031035
57449.5819329,0.1527510,0.0027819
57452.6584144,0.1427214,0.0026567
57465.6487500,0.1397401,0.0031336
57467.5105556,0.1440842,0.0026387
57474.4937037,0.1770994,0.0030367
57509.4285301,0.2053508,0.0033800
57513.4221759,0.2059420,0.0033174
57519.5457523,0.1542366,0.0047544
57527.4686343,0.1485174,0.0023539
57530.4786227,0.1486097,0.0028120
57535.3351157,0.1446989,0.0071064
57542.3123843,0.1290851,0.0024696
57544.3136458,0.1265310,0.0044316
57549.4443750,0.1362422,0.0024146
57566.3924653,0.1249243,0.0024595
57567.2209838,0.1187316,0.0027417
57574.2221991,0.1112162,0.0023949
57576.3517245,0.1015531,0.0019807
57587.3191204,0.1036463,0.0026192
57589.2946644,0.1001407,0.0021857
57591.3675694,0.1091523,0.0018563
57614.3158333,0.1458135,0.0027294
57617.2654282,0.1615284,0.0026565
57619.2407870,0.1517902,0.0028790
57620.1452199,0.1486114,0.0031234
57624.2479745,0.1287767,0.0029573
57628.1102778,0.1265876,0.0024164
57630.0450463,0.1222869,0.0025210
57636.0351968,0.1140034,0.0032676
57679.9564120,0.0944156,0.0024459
57701.0507870,0.1205259,0.0034590
57703.8368866,0.1250273,0.0027617
57705.8551968,0.1190404,0.0021684
