mjd,flux,flux err
55812.5683333,0.1166525,0.0167535
55819.5411574,0.1113033,0.0086130
55829.5204282,0.0955348,0.0054928
55833.5044560,0.1012243,0.0274752
55836.5135417,0.1010595,0.0238013
55843.6661458,0.1091613,0.0148201
55847.6497801,0.1060246,0.0036858
55850.6444213,0.0954688,0.0052695
55861.4383912,0.0987960,0.0126899
55864.4301620,0.0940763,0.0111704
55868.4086458,0.1006041,0.0284830
55878.3875463,0.0990150,0.0100326
55882.3782176,0.0839613,0.0102220
55885.3671759,0.1003737,0.0174074
55892.3437500,0.0886590,0.0044507
55901.3174306,0.0936795,0.0200960
55905.3113426,0.0840681,0.0231431
55906.3497222,0.0923263,0.0197254
55910.3315046,0.0914325,0.0060125
55922.2762963,0.0941194,0.0104244
55926.2717361,0.0897260,0.0378539
55927.2864931,0.0890917,0.0179752
55939.2363194,0.0900440,0.0035470
55941.2281597,0.0774377,0.0033264
55955.1892014,0.0776458,0.0236451
55962.1702778,0.0923287,0.0170896
55967.1609375,0.0925630,0.0096296
55972.1576505,0.0850407,0.0170133
55975.1207407,0.0858385,0.0077815
55977.1433912,0.0842170,0.0066011
55995.1218981,0.1029286,0.0266190
56002.0981019,0.0922732,0.0129440
56006.0546296,0.0933775,0.0120470
56016.0678935,0.0844578,0.0215403
56037.0033449,0.0972309,0.0122648
56047.9484722,0.0931228,0.0077066
56052.9811574,0.1048215,0.0030375
56053.9621181,0.1018196,0.0120000
56092.8002083,0.0866524,0.0045498
56100.8059722,0.0959226,0.0224331
56110.7593866,0.0818002,0.0037052
56117.8248264,0.1326865,0.0233994
56123.7419097,0.1032403,0.0136359
56130.6784375,0.0940766,0.0189314
56133.6757292,0.0823689,0.0046291
56135.7848495,0.1099156,0.0458158
56143.6980556,0.1085742,0.0203302
56149.6853009,0.0922076,0.0142819
56153.6900810,0.1127092,0.0039065
56158.8057292,0.0930699,0.0165152
56167.6917708,0.1095174,0.0072882
56169.6249884,0.1072475,0.0129943
56173.7689236,0.0971262,0.0139899
56175.7754167,0.1048628,0.0371430
56179.6149537,0.1100342,0.0391445
56186.6201505,0.1149486,0.0098416
56197.4979861,0.1126435,0.0075358
56203.4815856,0.1132869,0.0193926
56206.5733565,0.1273044,0.0140606
56210.5618981,0.1264235,0.0133607
56214.4782292,0.1259639,0.0158878
56221.4533449,0.1422666,0.0190310
56227.4790278,0.1322405,0.0141675
56233.4600926,0.1412052,0.0146717
56235.4789352,0.1347984,0.0042725
56244.4472917,0.1396834,0.0038014
56245.4215856,0.1390744,0.0192682
56249.5477199,0.1505892,0.0129560
56255.4027315,0.1492063,0.0038460
56265.4130324,0.1410233,0.0204804
56269.4196296,0.1444156,0.0044927
56273.3375926,0.1424572,0.0122015
56279.3233796,0.1499642,0.0108920
56282.3289815,0.1413908,0.0076790
56295.2373032,0.1273056,0.0036972
56326.3185764,0.1408902,0.0330485
56337.2238773,0.1457412,0.0111185
56353.1385532,0.1441098,0.0278060
56365.0932292,0.1267950,0.0123749
56376.2270255,0.1281970,0.0099962
56406.1851968,0.1367148,0.0115129
56429.9881944,0.1297351,0.0097035
56439.8796759,0.1599555,0.0207876
56451.9270949,0.1603736,0.0064787
56459.8388426,0.1435081,0.0093195
56476.8944792,0.1434610,0.0259177
56477.7891204,0.1443700,0.0170595
56483.7750463,0.1202124,0.0076250
56493.7558912,0.1495672,0.0138504
56494.6905787,0.1419186,0.0313769
56515.6745833,0.1573054,0.0062240
56518.6514005,0.1485669,0.0140142
56519.6701968,0.1574128,0.0281429
56526.6273958,0.1565196,0.0169969
56529.6516088,0.1478673,0.0092635
56532.6499769,0.1467244,0.0440651
56542.6711574,0.1587009,0.0035480
56543.5566088,0.1604414,0.0232063
56556.5923495,0.1512678,0.0114253
56561.5945139,0.1498016,0.0122427
56567.5579282,0.1516280,0.0074104
56570.5529977,0.1495676,0.0045908
56581.4757292,0.1601173,0.0187510
56594.4660301,0.1654808,0.0104750
56597.4695255,0.1609830,0.0066432
56603.5884838,0.1611525,0.0106696
56606.5621296,0.1612789,0.0065250
56609.5657176,0.1685184,0.0288474
56611.5602546,0.1602345,0.0057699
56615.4138426,0.1642186,0.0040620
56622.4126273,0.1661479,0.0188507
56627.4248843,0.1684110,0.0077624
56653.2470370,0.1605030,0.0244863
56657.2547338,0.1708662,0.0048471
56670.3826968,0.1740542,0.0192203
56683.3399537,0.1581024,0.0065979
56693.2586690,0.1701663,0.0181680
56695.1753009,0.1706493,0.0353384
56713.1819444,0.1616126,0.0163647
56729.2311806,0.1566221,0.0099687
56732.2197222,0.1507641,0.0139800
56740.2601968,0.1490210,0.0190861
56751.2405787,0.1597767,0.0100579
56763.9850810,0.1498916,0.0135832
56776.9667824,0.1512380,0.0093453
56779.0034375,0.1374825,0.0058802
56785.9292593,0.1332894,0.0061522
56828.8393634,0.1238289,0.0058789
56833.8443750,0.1263925,0.0051988
56843.9143866,0.1269278,0.0145004
56878.8142708,0.1221864,0.0174921
56883.7959259,0.1175584,0.0096732
56888.7826042,0.1367364,0.0130421
56893.7600926,0.1207288,0.0058067
56898.7499769,0.1214290,0.0089730
56907.7288889,0.1557177,0.0092456
56912.7181944,0.1233839,0.0092491
56926.6924769,0.1296272,0.0184230
56932.6630093,0.1312881,0.0187492
56936.6526273,0.1213436,0.0146311
56940.6384954,0.1496226,0.0132879
56944.6361343,0.1429350,0.0098562
56948.6044097,0.1267150,0.0116229
56966.5683796,0.1441064,0.0122280
56970.5498727,0.1577797,0.0107112
56974.5539583,0.1318216,0.0116273
56979.5359722,0.1321098,0.0089865
56983.5226620,0.1330355,0.0099730
56989.4918866,0.1308484,0.0102491
57002.4703935,0.1240238,0.0213628
57022.4017708,0.1378070,0.0097057
57033.3716551,0.1425423,0.0205281
57038.3761574,0.1248050,0.0078100
57043.3600116,0.1400943,0.0147348
57048.3436574,0.1074075,0.0080818
57054.3273958,0.1132929,0.0103570
57064.3766435,0.1515955,0.0116625
57081.2634028,0.1092239,0.0135084
57087.2399190,0.1420007,0.0133250
57097.2142245,0.1353041,0.0135879
57104.2032523,0.1154563,0.0076667
57109.1855671,0.1450297,0.0116094
57114.1761343,0.1148566,0.0099065
57146.1008681,0.0755857,0.0278594
57224.8574074,0.1140668,0.0056443
57256.7790741,0.1283226,0.0168196
57263.7620370,0.1039517,0.0112893
57269.6060185,0.1428525,0.0479815
57277.7135417,0.1340642,0.0117531
57292.7165278,0.1327554,0.0118849
57296.5368981,0.1281661,0.0055934
57357.5039120,0.1223774,0.0020536
57374.4623148,0.1288701,0.0024362
57400.4231481,0.1329059,0.0036265
57405.4146065,0.1314442,0.0023766
57406.3829167,0.1307344,0.0034695
57422.3854861,0.1353028,0.0026164
57428.3481597,0.1271209,0.0042098
57440.2957176,0.1256955,0.0024276
57443.2999190,0.1235442,0.0031684
57463.0884375,0.1314979,0.0026725
57517.8957176,0.1286455,0.0057859
57540.8394907,0.1180657,0.0036221
57544.8441898,0.1340664,0.0026185
57563.9630208,0.1017577,0.0029825
57566.9484144,0.0954104,0.0022437
57582.9069213,0.1051074,0.0028084
57584.9104167,0.1071868,0.0021759
57615.8298495,0.1048036,0.0021944
57626.7864352,0.0976436,0.0025331
57629.7821991,0.1216913,0.0046522
57636.7780440,0.1028035,0.0024473
57640.5911111,0.1072182,0.0038964
57643.7485880,0.0950013,0.0031416
57647.5746875,0.1114171,0.0020536
57650.7298032,0.1030500,0.0023055
57655.5452546,0.1020095,0.0020762
57659.6920718,0.1033194,0.0028821
57670.5307639,0.1106918,0.0020017
57675.5153704,0.1139557,0.0022943
57679.5061690,0.1081656,0.0033742
57686.6069213,0.1083289,0.0029110
57695.5822801,0.1146058,0.0030764
57697.5507639,0.1136673,0.0025242
57702.4416898,0.1191421,0.0022589
