mjd,flux,flux err
55048.3632523,0.3292228,0.0092494
55050.3643056,0.3244469,0.0076754
55051.3557639,0.3170708,0.0181561
55053.3629167,0.3069905,0.0050700
55054.3576157,0.3018400,0.0111661
55056.3344907,0.3286144,0.0092565
55057.3405903,0.3284000,0.0187967
55059.3359838,0.3147409,0.0128779
55060.3304167,0.3114779,0.0163121
55062.3224074,0.3136637,0.0076551
55063.3226389,0.3215192,0.0235779
55068.3240741,0.3237487,0.0083217
55071.3231366,0.3122403,0.0145126
55074.3076505,0.3149379,0.0165260
55080.2904977,0.3096056,0.0063311
55083.2652083,0.3274875,0.0151003
55086.2565972,0.3205629,0.0122000
55089.2482523,0.3154141,0.0163030
55092.2579977,0.3128534,0.0255500
55095.2501852,0.2964999,0.0104509
55098.2419560,0.3112975,0.0273033
55101.2333333,0.3049206,0.0121700
55107.2173380,0.3127989,0.0053937
55111.2237269,0.3100035,0.0049586
55114.1798032,0.3218919,0.0250217
55121.1971296,0.2947095,0.0147300
55131.1501042,0.3033868,0.0127084
55136.1227894,0.3119165,0.0052247
55137.1532407,0.2954657,0.0191782
55139.1292824,0.3072293,0.0084038
55140.1449537,0.3146512,0.0620819
55142.1150694,0.2978188,0.0061937
55145.0996412,0.3051481,0.0055510
55149.1106597,0.2931727,0.0054532
55153.0678356,0.3069184,0.0118735
55163.0406366,0.3103008,0.0247605
55166.0324653,0.3079160,0.0248681
55169.0249884,0.2982164,0.0107622
55175.0077546,0.3176835,0.0136383
55181.9887500,0.3148430,0.0129514
55184.9804977,0.3267330,0.0069300
55191.9613426,0.3183782,0.0143463
55194.9532407,0.3477505,0.0136779
55198.9422801,0.3438038,0.0073247
55201.9340741,0.3410539,0.0219913
55203.9798958,0.3269244,0.0065549
55212.9517477,0.3319198,0.0058684
55219.9214583,0.3214930,0.0153447
55222.9286458,0.3301781,0.0203862
55225.9178819,0.3113916,0.0686140
55228.9091667,0.3066578,0.0052734
55238.8837616,0.3346744,0.0164073
55241.8730440,0.3348493,0.0158101
55244.8652546,0.3290270,0.0249285
55250.8501852,0.3279517,0.0129491
55267.8075926,0.3199605,0.0109441
55275.7469907,0.3205238,0.0055861
55280.7424769,0.3134677,0.0242001
55289.7234028,0.3029276,0.0056969
55323.6162269,0.2730026,0.0246938
55326.6085648,0.3407412,0.0337935
55330.5969907,0.3147847,0.0339758
55333.5900694,0.3129877,0.0384026
55336.5851042,0.2959747,0.0125992
55346.5532639,0.3014925,0.0139256
55354.5329282,0.3033726,0.0452563
55357.5233102,0.3174745,0.0109823
55360.5216667,0.2982740,0.0118245
55363.5094792,0.2967491,0.0069017
55367.4984722,0.2873556,0.0180843
55370.4880324,0.3176153,0.0526236
55374.4805093,0.2663272,0.0091659
55378.4739583,0.2971610,0.0410233
55381.4918287,0.2970061,0.0208773
55384.4543634,0.2955309,0.0053347
55390.4372917,0.2856103,0.0227762
55396.4216204,0.2887614,0.0190998
55410.3786458,0.2925130,0.0060250
55413.3786111,0.3142313,0.0079875
55425.3801852,0.3076739,0.0221412
55428.3125000,0.3023727,0.0133006
55436.3154167,0.3162744,0.0240346
55440.3061690,0.3142780,0.0054323
55442.2896991,0.3158664,0.0064054
55446.2833333,0.3000441,0.0221922
55450.2754398,0.3134163,0.0078095
55452.2583796,0.3031730,0.0382576
55454.2632523,0.2984463,0.0339991
55456.2591551,0.3234657,0.0084511
55458.2510417,0.3016774,0.0219614
55460.2507407,0.3224767,0.0094235
55462.2338657,0.3090216,0.0106690
55466.2291319,0.3117604,0.0226952
55490.1616667,0.3153724,0.0096317
55497.1323611,0.3168826,0.0123010
55501.1322569,0.3208571,0.0104137
55505.1224769,0.3135198,0.0107956
55524.3504630,0.2981417,0.0160630
55531.0620139,0.2890823,0.0505094
55535.0610995,0.2858983,0.0368941
55539.0200000,0.2931125,0.0722333
55583.1734954,0.2934974,0.0142288
55586.1793287,0.3044575,0.0044885
55590.1679051,0.2974642,0.0112180
55602.1226505,0.2932195,0.0044374
55609.1180787,0.2989341,0.0079294
55621.0760185,0.2947759,0.0233969
55630.0534838,0.3078138,0.0203627
55636.0375694,0.2670563,0.0638206
55643.0064815,0.2707640,0.0041011
55648.9903472,0.3117630,0.0050981
55651.9850116,0.3098506,0.0120588
55654.9815856,0.2890331,0.0153732
55656.7431713,0.2962678,0.0151421
55659.7618981,0.3090730,0.0115816
55662.7515509,0.2941492,0.0209200
55665.7468750,0.2950550,0.0162191
55666.7406366,0.2781504,0.0043645
55668.7375347,0.2751431,0.0044364
55673.7171759,0.2822452,0.0112508
55676.6938773,0.2564335,0.0151801
55683.6755093,0.2727890,0.0191006
55686.6858681,0.2711658,0.0177180
55687.6643519,0.2709975,0.0107704
55695.6624306,0.2738256,0.0242817
55697.6007639,0.2934054,0.0057310
55699.5932523,0.2799300,0.0057477
55704.5828472,0.2814476,0.0063877
55706.5827778,0.2903562,0.0055642
55707.5677662,0.2760137,0.0049075
55709.5626505,0.2722715,0.0045173
55710.5705671,0.2859190,0.0064701
55711.5375579,0.2843685,0.0133848
55714.5418981,0.2963035,0.0067899
55716.5542130,0.2818038,0.0108233
55721.5298264,0.2699986,0.0174600
55725.5164699,0.2824117,0.0114674
55727.5054051,0.2843005,0.0115375
55729.5225347,0.2593237,0.0387095
55731.5091551,0.2739600,0.0096018
55733.4995023,0.2894154,0.0361149
55735.5090972,0.2872677,0.0074003
55738.4973264,0.2848387,0.0062026
55744.4708449,0.2813629,0.0052325
55745.4696181,0.2797662,0.0045140
55751.4417824,0.2747843,0.0062487
55752.4559259,0.2639479,0.0090492
55754.4444560,0.2861478,0.0072413
55758.4301505,0.2710727,0.0245005
55765.3989815,0.2699981,0.0209125
55767.3899306,0.2643043,0.0152564
55771.3813079,0.2708667,0.0072770
55778.3571065,0.2544716,0.0171893
55780.3678125,0.2644674,0.0287226
55782.3567014,0.2733566,0.0098561
55786.3387384,0.2772289,0.0052409
55787.3518287,0.2715297,0.0149188
55789.3320602,0.2816294,0.0052465
55793.3396644,0.2625725,0.0353523
55794.3226968,0.2641189,0.0292306
55796.3182639,0.2784056,0.0169837
55804.3253009,0.2825232,0.0043939
55807.3068171,0.2750472,0.0062673
55811.3026273,0.2734746,0.0051948
55818.2644329,0.2540170,0.0504527
55821.2779167,0.2752972,0.0150325
55824.2688657,0.2839090,0.0071244
55825.2521644,0.2659316,0.0135873
55831.2418056,0.2768311,0.0211531
55832.2421296,0.2791468,0.0124178
55835.2449653,0.3065195,0.0089386
55842.2032523,0.2879711,0.0125042
55844.4742593,0.2770470,0.0064768
55848.4546644,0.2866823,0.0095645
55851.4573727,0.2810439,0.0044696
55856.1816667,0.2780330,0.0081468
55863.1685301,0.2784771,0.0049055
55864.1597222,0.2831590,0.0059390
55866.1369907,0.2833790,0.0133187
55874.1299074,0.2715193,0.0114840
55880.1035301,0.2765672,0.0056967
55891.0857523,0.2749365,0.0043532
55892.0820486,0.2709234,0.0075135
55894.0801620,0.2838439,0.0131498
55901.0650694,0.2694856,0.0054142
55908.3251273,0.2827741,0.0183761
55912.3135069,0.2803810,0.0246506
55919.2938310,0.2720873,0.0040241
55921.9954398,0.2839257,0.0062204
55925.9903009,0.2785593,0.0098859
55929.2692130,0.2663920,0.0169411
55932.9576273,0.2714138,0.0092260
55936.9669097,0.2676297,0.0045408
55937.9273727,0.2668995,0.0116853
55940.9235301,0.2679587,0.0275569
55943.9572222,0.2618396,0.0070625
55954.8861227,0.2585348,0.0060142
55957.9108681,0.2561388,0.0052873
55961.8679398,0.2538982,0.0235665
55968.8451852,0.2585352,0.0210509
55989.8224769,0.2528100,0.0046995
55996.8085417,0.2366268,0.0046159
56015.7567477,0.2277274,0.0077582
56024.7290046,0.2146210,0.0081883
56036.6855556,0.2163731,0.0063029
56038.6775347,0.2149943,0.0054228
56045.9398264,0.2267469,0.0137878
56047.6447569,0.2053451,0.0330841
56051.9021528,0.2224064,0.0056199
56056.8901273,0.2237557,0.0119776
56058.6264468,0.2386787,0.0080767
56088.8193866,0.2190842,0.0081049
56094.8097569,0.2138496,0.0057918
56102.5003241,0.2158789,0.0055131
56104.4571875,0.2199373,0.0086523
56109.4681713,0.2080060,0.0271577
56112.4542940,0.2305313,0.0078390
56113.4669560,0.2172033,0.0074808
56115.4587731,0.2316333,0.0222493
56119.7245255,0.2048654,0.0084259
56126.4503472,0.2193709,0.0127671
56136.6929977,0.2183153,0.0079667
56142.6888426,0.2201419,0.0047981
56145.3840046,0.2235283,0.0108735
56148.6489352,0.2202395,0.0067869
56152.6228935,0.2174275,0.0218659
56159.6050347,0.2373923,0.0479138
56166.5726273,0.2153478,0.0207476
56173.6073843,0.2336109,0.0055050
56178.2953009,0.2276694,0.0116646
56184.5580787,0.2131832,0.0059056
56192.5355324,0.2159105,0.0055784
56203.1946991,0.2232952,0.0170758
56206.2055787,0.2211815,0.0103351
56214.2076389,0.2143761,0.0086454
56220.1830324,0.2254104,0.0115349
56223.4358565,0.2190989,0.0171561
56226.4302778,0.2165932,0.0065625
56234.4305903,0.2159929,0.0142664
56235.3880903,0.2294332,0.0110025
56242.1112847,0.2205026,0.0056379
56242.4261458,0.2251571,0.0070206
56251.1146181,0.2072768,0.0088611
56252.4154051,0.2206220,0.0051551
56257.3391435,0.2182651,0.0074575
56266.0261458,0.2189914,0.0421625
56270.0447454,0.2057144,0.0246410
56293.9648032,0.2192380,0.0038207
56296.2420718,0.2151318,0.0080339
56328.8544676,0.2175165,0.0141693
56363.7654051,0.2225660,0.0058350
56370.7697685,0.2234650,0.0041913
56376.7260995,0.2286873,0.0379010
56385.6848611,0.2213828,0.0260730
56387.7197917,0.2311764,0.0263989
56396.6785185,0.2258892,0.0183503
56401.9840972,0.2155106,0.0481367
56404.9529514,0.2290859,0.0048927
56409.6601736,0.2263760,0.0155516
56414.6390394,0.2329912,0.0039953
56419.9239236,0.2289823,0.0304560
56425.9347338,0.2186942,0.0394965
56432.8939583,0.2236392,0.0077807
56438.5543287,0.2228831,0.0119282
56441.5319676,0.2101412,0.0215500
56442.5292130,0.2272303,0.0122186
56443.8594792,0.2361585,0.0244799
56448.5150694,0.2300432,0.0248557
56448.8368403,0.2206817,0.0421414
56450.5698611,0.2260932,0.0177532
56455.5102083,0.2240858,0.0068943
56459.5363426,0.2212567,0.0104528
56468.7842477,0.2272056,0.0312986
56471.4680556,0.2244083,0.0105473
56474.4527662,0.2347116,0.0097079
56481.7607870,0.2491903,0.0049676
56487.4462847,0.2305607,0.0132069
56490.4564352,0.2393532,0.0047875
56491.4394213,0.2373072,0.0217584
56492.7198032,0.2430925,0.0115047
56507.6839931,0.2489713,0.0285435
56516.6227315,0.2522474,0.0100979
56520.6253819,0.2337001,0.0065293
56534.6139005,0.2426400,0.0065725
56541.5796065,0.2347185,0.0170625
56544.5728935,0.2275957,0.0328027
56546.5773495,0.2331877,0.0107680
56548.5166319,0.2375333,0.0135220
56551.5740856,0.2440225,0.0062012
56558.5451968,0.2312599,0.0217854
56562.5337847,0.2356682,0.0400922
56565.4854977,0.2290212,0.0120229
56570.2324537,0.2302691,0.0105787
56572.4871991,0.2228862,0.0200814
56580.4511806,0.2376842,0.0043114
56582.4444097,0.2317072,0.0046331
56587.1872338,0.2245005,0.0089048
56598.4579745,0.2373375,0.0068304
56602.4527199,0.2411276,0.0050205
56605.3842593,0.2404811,0.0129760
56607.1386806,0.2471583,0.0051002
56609.3749421,0.2298810,0.0114684
56612.1299653,0.2283520,0.0042386
56616.0835301,0.2484646,0.0089851
56621.3622338,0.2337127,0.0066211
56623.0976273,0.2465208,0.0265526
56631.0381713,0.2363049,0.0044125
56632.0355903,0.2280995,0.0076223
56632.3012269,0.2363169,0.0043108
56642.0227431,0.2390146,0.0057954
56644.0167593,0.2418481,0.0301966
56648.9738426,0.2321261,0.0047606
56654.0258796,0.2371851,0.0113633
56672.9303009,0.2428060,0.0158314
56676.9034491,0.2297522,0.0078283
56685.8826736,0.2336936,0.0040203
56686.8847106,0.2375789,0.0156433
56691.1665162,0.2361732,0.0120754
56694.8558449,0.2288231,0.0081314
56699.8419329,0.2317236,0.0065071
56700.1161690,0.2389449,0.0041194
56703.1333218,0.2144014,0.0130304
56711.0893981,0.2440372,0.0093769
56712.0698380,0.2449575,0.0073809
56732.0744213,0.2364341,0.0055486
56736.0342824,0.2620262,0.0124771
56756.6767824,0.2455241,0.0282328
56766.6621528,0.2461127,0.0041010
56768.6885532,0.2687750,0.0163328
56777.6813889,0.2246423,0.0107166
56781.6071181,0.2547003,0.0050018
56787.6273958,0.2157832,0.0706747
56794.8897222,0.2415652,0.0076228
56847.7818981,0.2334090,0.0126568
56877.6958333,0.2271309,0.0247873
56887.6669907,0.2455817,0.0156629
56892.6554861,0.2197956,0.0192619
56897.6405787,0.2194829,0.0079524
56906.6167361,0.2468454,0.0219331
56916.5922801,0.2179766,0.0108377
56939.5239815,0.2559398,0.0568003
56943.5145370,0.2157985,0.0280272
56947.5083218,0.2230729,0.0123750
56951.4919676,0.2113326,0.0108531
56969.4463889,0.2337389,0.0140341
56978.4159838,0.2263327,0.0115631
56982.4076273,0.2284093,0.0099581
56988.3899884,0.1957837,0.0119237
57001.3536227,0.2386218,0.0148448
57006.3374537,0.2375596,0.0515803
57026.2864699,0.2335225,0.0106100
57037.2587616,0.2058308,0.0101775
57042.2406481,0.2405679,0.0136219
57047.2281134,0.2122400,0.0184646
57052.2220718,0.2326624,0.0116358
57058.1908102,0.2227517,0.0139522
57063.1829051,0.2065610,0.0145672
57079.1401042,0.2750030,0.0253804
57086.1243634,0.2401201,0.0159083
57091.1114352,0.2154426,0.0097096
57096.1045139,0.2527040,0.0122439
57101.0885648,0.2363155,0.0104034
57124.0032060,0.2437654,0.0155703
57220.4307523,0.2805103,0.0047411
57227.4387731,0.2840897,0.0046032
57251.3569560,0.2533485,0.0151118
57271.3360185,0.2493885,0.0143296
57282.2496065,0.2494019,0.0123127
57319.4819444,0.2896536,0.0219100
57356.0769329,0.3244926,0.0045179
57365.0460880,0.3289065,0.0057854
57374.0099421,0.3346981,0.0053135
57409.2350231,0.3610892,0.0053725
57412.2189931,0.3473914,0.0045300
57415.9144444,0.3487839,0.0048737
57429.8549074,0.3445159,0.0049135
57437.1301505,0.3382577,0.0044422
57445.8132292,0.3437397,0.0045206
57449.8212269,0.3456826,0.0044713
57463.8067477,0.3490110,0.0048898
57472.7176389,0.3449388,0.0045817
57515.9110301,0.3941968,0.0064343
57519.9392940,0.3989411,0.0055499
57529.5789236,0.3875237,0.0052063
57535.8712963,0.4103493,0.0054887
57553.5146065,0.4042228,0.0083979
57556.5493287,0.4117522,0.0053702
57563.5154861,0.4155571,0.0053587
57574.4839352,0.4107585,0.0066631
57576.7630208,0.4243642,0.0059024
57579.7351968,0.4204713,0.0062926
57585.4627778,0.4014620,0.0054066
57590.4405556,0.3889961,0.0060932
57591.4108102,0.3864806,0.0057522
57593.6784838,0.3973786,0.0052886
57600.4303472,0.3792884,0.0054474
57606.3948843,0.3696188,0.0169272
57611.3613310,0.3525109,0.0054571
57618.6091782,0.3682819,0.0047336
57628.3639005,0.3494906,0.0048448
57632.3183218,0.3560455,0.0055524
57633.3153704,0.3597824,0.0047610
57638.5654282,0.3744783,0.0052178
57643.2929630,0.3738561,0.0051926
57647.2871181,0.3725406,0.0053414
57653.2732870,0.3855120,0.0057047
57670.1758333,0.4169315,0.0130032
57675.1752083,0.4082675,0.0060165
57679.1512269,0.4004994,0.0062739
57683.1403356,0.4003624,0.0051927
57687.1787384,0.3988383,0.0051617
57690.1678356,0.3742154,0.0049566
57695.1740856,0.3857719,0.0053690
57699.1290972,0.3849442,0.0055186
57700.1297917,0.3890654,0.0066958
